From	To	Species	Gene Name
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102084447	MMADHC	Columba livia	methylmalonic aciduria and homocystinuria, cblD type(MMADHC)
102096210	LOC102096210	Columba livia	ectonucleoside triphosphate diphosphohydrolase 8(LOC102096210)
102088109	FAR1	Columba livia	fatty acyl-CoA reductase 1(FAR1)
102085572	HACL1	Columba livia	2-hydroxyacyl-CoA lyase 1(HACL1)
102085963	ZGPAT	Columba livia	zinc finger CCCH-type and G-patch domain containing(ZGPAT)
102089229	RASA1	Columba livia	RAS p21 protein activator 1(RASA1)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102096492	ARMC1	Columba livia	armadillo repeat containing 1(ARMC1)
102096623	ALDH1L2	Columba livia	aldehyde dehydrogenase 1 family member L2(ALDH1L2)
102095629	MAIP1	Columba livia	matrix AAA peptidase interacting protein 1(MAIP1)
104313532	PPM1A	Haliaeetus albicilla	protein phosphatase, Mg2+/Mn2+ dependent 1A(PPM1A)
102098229	FSCN1	Columba livia	fascin actin-bundling protein 1(FSCN1)
101877675	LOC101877675	Melopsittacus undulatus	glutaredoxin 5(LOC101877675)
102084432	atf2	Columba livia	activating transcription factor 2(ATF2)
102096220	NAPG	Columba livia	NSF attachment protein gamma(NAPG)
102084433	LRRC47	Columba livia	leucine rich repeat containing 47(LRRC47)
102096609	LONP2	Columba livia	lon peptidase 2, peroxisomal(LONP2)
102094491	TRAF3IP1	Columba livia	TRAF3 interacting protein 1(TRAF3IP1)
102085967	CLPX	Columba livia	caseinolytic mitochondrial matrix peptidase chaperone subunit(CLPX)
102098613	LOC102098613	Columba livia	uncharacterized LOC102098613(LOC102098613)
102097749	MYO1B	Columba livia	myosin IB(MYO1B)
102098615	FADS2	Columba livia	fatty acid desaturase 2(FADS2)
102088373	PYGL	Columba livia	phosphorylase, glycogen, liver(PYGL)
102085971	PCGF5	Columba livia	polycomb group ring finger 5(PCGF5)
102085067	YPEL1	Columba livia	yippee like 1(YPEL1)
102089235	SDC2	Columba livia	syndecan 2(SDC2)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
106145876	RBFA	Columba livia	ribosome binding factor A (putative)(RBFA)
102085978	PLEKHG4	Columba livia	pleckstrin homology and RhoGEF domain containing G4(PLEKHG4)
102089491	ITGB1	Columba livia	integrin subunit beta 1(ITGB1)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
102088965	SPON1	Columba livia	spondin 1(SPON1)
104475679	DNAJC5	Chlamydotis macqueenii	DnaJ heat shock protein family (Hsp40) member C5(DNAJC5)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102085594	LOC102085594	Columba livia	chromosome unknown open reading frame, human C6orf106(LOC102085594)
102092215	EHD3	Columba livia	EH domain containing 3(EHD3)
102095868	fktn	Columba livia	fukutin(FKTN)
102087387	RPS6KA1	Columba livia	ribosomal protein S6 kinase A1(RPS6KA1)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102096640	LOC102096640	Columba livia	patatin-like phospholipase domain-containing protein 7(LOC102096640)
102084455	PI4K2B	Columba livia	phosphatidylinositol 4-kinase type 2 beta(PI4K2B)
105402608	LOC105402608	Aquila chrysaetos canadensis	chromosome unknown open reading frame, human CXorf56(LOC105402608)
102087591	SMC1B	Columba livia	structural maintenance of chromosomes 1B(SMC1B)
102097773	CDIP1	Columba livia	cell death inducing p53 target 1(CDIP1)
102084451	LOC102084451	Columba livia	chromosome unknown open reading frame, human C18orf25(LOC102084451)
102098200	MTX2	Columba livia	metaxin 2(MTX2)
102087393	TMEM248	Columba livia	transmembrane protein 248(TMEM248)
102088757	TLE3	Columba livia	transducin like enhancer of split 3(TLE3)
102094671	LOC102094671	Columba livia	L-lactate dehydrogenase B chain-like(LOC102094671)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
102084449	SCOC	Columba livia	short coiled-coil protein(SCOC)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
102092200	LPP	Columba livia	LIM domain containing preferred translocation partner in lipoma(LPP)
103898403	SCRN3	Aptenodytes forsteri	secernin 3(SCRN3)
102088146	LOC102088146	Columba livia	aurora kinase B(LOC102088146)
102095811	STX16	Columba livia	syntaxin 16(STX16)
102084404	MAPRE2	Columba livia	microtubule associated protein RP/EB family member 2(MAPRE2)
102088149	LOC102088149	Columba livia	zinc finger MYM-type protein 4(LOC102088149)
102096863	CENPQ	Columba livia	centromere protein Q(CENPQ)
102090315	ROBO1	Columba livia	roundabout guidance receptor 1(ROBO1)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102097500	DNTTIP2	Columba livia	deoxynucleotidyltransferase terminal interacting protein 2(DNTTIP2)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102090596	FAM120A	Columba livia	family with sequence similarity 120A(FAM120A)
102096457	CCDC50	Columba livia	coiled-coil domain containing 50(CCDC50)
102087362	CD99L2	Columba livia	CD99 molecule like 2(CD99L2)
102090592	FBXO11	Columba livia	F-box protein 11(FBXO11)
102087360	PRMT3	Columba livia	protein arginine methyltransferase 3(PRMT3)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102095800	ODF2	Columba livia	outer dense fiber of sperm tails 2(ODF2)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102096851	CFL2	Columba livia	cofilin 2(CFL2)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102096262	EMX2	Columba livia	empty spiracles homeobox 2(EMX2)
102096263	LUM	Columba livia	lumican(LUM)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
102088730	LOC102088730	Columba livia	5-hydroxytryptamine receptor 3A(LOC102088730)
102087375	COL6A2	Columba livia	collagen type VI alpha 2 chain(COL6A2)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102092477	BAG2	Columba livia	BCL2 associated athanogene 2(BAG2)
102088733	ACADS	Columba livia	acyl-CoA dehydrogenase, C-2 to C-3 short chain(ACADS)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102086095	AKR1A1	Columba livia	aldo-keto reductase family 1 member A1(AKR1A1)
102094447	DPYSL2	Columba livia	dihydropyrimidinase like 2(DPYSL2)
102097519	natd1	Columba livia	N-acetyltransferase domain containing 1(NATD1)
102085292	AQP1	Columba livia	aquaporin 1 (Colton blood group)(AQP1)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102096883	ARL2BP	Columba livia	ADP ribosylation factor like GTPase 2 binding protein(ARL2BP)
102093583	STX17	Columba livia	syntaxin 17(STX17)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102093196	CCND2	Columba livia	cyclin D2(CCND2)
102085098	PCNP	Columba livia	PEST proteolytic signal containing nuclear protein(PCNP)
102085097	MEMO1	Columba livia	mediator of cell motility 1(MEMO1)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
102096683	ITPR2	Columba livia	inositol 1,4,5-trisphosphate receptor type 2(ITPR2)
102092461	EXOC7	Columba livia	exocyst complex component 7(EXOC7)
102096476	PLS3	Columba livia	plastin 3(PLS3)
102094438	CXADR	Columba livia	coxsackie virus and adenovirus receptor(CXADR)
102096475	SLC25A4	Columba livia	solute carrier family 25 member 4(SLC25A4)
102096478	SPATA18	Columba livia	spermatogenesis associated 18(SPATA18)
102088721	CAMSAP2	Columba livia	calmodulin regulated spectrin associated protein family member 2(CAMSAP2)
105407819	USP10	Aquila chrysaetos canadensis	ubiquitin specific peptidase 10(USP10)
102097734	CELSR1	Columba livia	cadherin EGF LAG seven-pass G-type receptor 1(CELSR1)
102096870	WAPL	Columba livia	WAPL cohesin release factor(WAPL)
102093592	LOC102093592	Columba livia	keratin, type I cytoskeletal 14-like(LOC102093592)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
102088707	CTNNB1	Columba livia	catenin beta 1(CTNNB1)
102088992	EPHB3	Columba livia	EPH receptor B3(EPHB3)
102085282	NSUN5	Columba livia	NOP2/Sun RNA methyltransferase family member 5(NSUN5)
103915244	RAB14	Pygoscelis adeliae	RAB14, member RAS oncogene family(RAB14)
102085083	MCM5	Columba livia	minichromosome maintenance complex component 5(MCM5)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
102096481	ALDH6A1	Columba livia	aldehyde dehydrogenase 6 family member A1(ALDH6A1)
102090333	FAM92A	Columba livia	family with sequence similarity 92 member A(FAM92A)
102093076	AP1G1	Columba livia	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102097537	AMD1	Columba livia	adenosylmethionine decarboxylase 1(AMD1)
105405082	RIOK3	Aquila chrysaetos canadensis	RIO kinase 3(RIOK3)
102095814	RAB8B	Columba livia	RAB8B, member RAS oncogene family(RAB8B)
102093187	UBL3	Columba livia	ubiquitin like 3(UBL3)
102096487	NET1	Columba livia	neuroepithelial cell transforming 1(NET1)
103916767	KCTD2	Pygoscelis adeliae	potassium channel tetramerization domain containing 2(KCTD2)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102090908	UBAP1	Columba livia	ubiquitin associated protein 1(UBAP1)
102096415	LOC102096415	Columba livia	torsin-1A-interacting protein 1(LOC102096415)
102088181	MYH7B	Columba livia	myosin heavy chain 7B(MYH7B)
102088703	CDCA8	Columba livia	cell division cycle associated 8(CDCA8)
102088705	LOC102088705	Columba livia	peptidyl-prolyl cis-trans isomerase F, mitochondrial(LOC102088705)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
105404222	TNS1	Aquila chrysaetos canadensis	tensin 1(TNS1)
102085772	NELFB	Columba livia	negative elongation factor complex member B(NELFB)
102097540	BNIP2	Columba livia	BCL2 interacting protein 2(BNIP2)
102083505	BACH1	Columba livia	BTB domain and CNC homolog 1(BACH1)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
104411074	cpeb3	Nestor notabilis	cytoplasmic polyadenylation element binding protein 3(CPEB3)
102093372	CAMKK1	Columba livia	calcium/calmodulin dependent protein kinase kinase 1(CAMKK1)
102084634	GNG12	Columba livia	G protein subunit gamma 12(GNG12)
102086980	NSF	Columba livia	N-ethylmaleimide sensitive factor, vesicle fusing ATPase(NSF)
102088185	FAM13B	Columba livia	family with sequence similarity 13 member B(FAM13B)
102097041	SZRD1	Columba livia	SUZ RNA binding domain containing 1(SZRD1)
102093934	MFF	Columba livia	mitochondrial fission factor(MFF)
102088903	KMT2E	Columba livia	lysine methyltransferase 2E(KMT2E)
102097045	EPB41	Columba livia	erythrocyte membrane protein band 4.1(EPB41)
102090561	CCDC117	Columba livia	coiled-coil domain containing 117(CCDC117)
102096423	TM9SF2	Columba livia	transmembrane 9 superfamily member 2(TM9SF2)
102097559	GIT2	Columba livia	GIT ArfGAP 2(GIT2)
102093950	SLC31A1	Columba livia	solute carrier family 31 member 1(SLC31A1)
103896763	MBP	Aptenodytes forsteri	myelin basic protein(MBP)
102098409	TNRC18	Columba livia	trinucleotide repeat containing 18(TNRC18)
102098695	MBNL3	Columba livia	muscleblind like splicing regulator 3(MBNL3)
105401960	KIAA1147	Aquila chrysaetos canadensis	KIAA1147 ortholog(KIAA1147)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102098690	RSRC2	Columba livia	arginine and serine rich coiled-coil 2(RSRC2)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102086977	TAF2	Columba livia	TATA-box binding protein associated factor 2(TAF2)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102086088	ZNFX1	Columba livia	zinc finger NFX1-type containing 1(ZNFX1)
102088176	WWC2	Columba livia	WW and C2 domain containing 2(WWC2)
102088173	WDR47	Columba livia	WD repeat domain 47(WDR47)
102097051	IFNGR2	Columba livia	interferon gamma receptor 2 (interferon gamma transducer 1)(IFNGR2)
102086083	LOC102086083	Columba livia	protein phosphatase 1 regulatory subunit 21(LOC102086083)
102093369	LMBR1	Columba livia	limb development membrane protein 1(LMBR1)
102088177	SERPINH1	Columba livia	serpin family H member 1(SERPINH1)
102096436	KIAA1033	Columba livia	KIAA1033 ortholog(KIAA1033)
102084264	CPNE3	Columba livia	copine 3(CPNE3)
102086255	MED10	Columba livia	mediator complex subunit 10(MED10)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102097566	GLUD1	Columba livia	glutamate dehydrogenase 1(GLUD1)
102090384	FBXL5	Columba livia	F-box and leucine rich repeat protein 5(FBXL5)
102086259	NDRG3	Columba livia	NDRG family member 3(NDRG3)
102085506	MLF1	Columba livia	myeloid leukemia factor 1(MLF1)
102089288	MKRN1	Columba livia	makorin ring finger protein 1(MKRN1)
102084266	CLGN	Columba livia	calmegin(CLGN)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
102097975	TMX4	Columba livia	thioredoxin related transmembrane protein 4(TMX4)
102083879	MIGA2	Columba livia	mitoguardin 2(MIGA2)
102086058	OXR1	Columba livia	oxidation resistance 1(OXR1)
102083525	ISCU	Columba livia	iron-sulfur cluster assembly enzyme(ISCU)
102090568	SPTLC2	Columba livia	serine palmitoyltransferase long chain base subunit 2(SPTLC2)
102088167	KIAA1522	Columba livia	KIAA1522 ortholog(KIAA1522)
102090772	ARRDC3	Columba livia	arrestin domain containing 3(ARRDC3)
102089693	IARS	Columba livia	isoleucyl-tRNA synthetase(IARS)
102098675	ITSN2	Columba livia	intersectin 2(ITSN2)
102090938	INTS6	Columba livia	integrator complex subunit 6(INTS6)
102093036	KDSR	Columba livia	3-ketodihydrosphingosine reductase(KDSR)
102089299	GM2A	Columba livia	GM2 ganglioside activator(GM2A)
102097572	TBC1D1	Columba livia	TBC1 domain family member 1(TBC1D1)
104325103	MYH10	Haliaeetus albicilla	myosin heavy chain 10(MYH10)
102097571	RALGPS2	Columba livia	Ral GEF with PH domain and SH3 binding motif 2(RALGPS2)
102089409	GPR107	Columba livia	G protein-coupled receptor 107(GPR107)
102097959	CLK1	Columba livia	CDC like kinase 1(CLK1)
102083520	LOC102083520	Columba livia	chromosome unknown open reading frame, human C4orf32(LOC102083520)
102091828	AMMECR1	Columba livia	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1(AMMECR1)
102083888	HERC1	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)
103763399	LOC103763399	Manacus vitellinus	poly(A) polymerase alpha(LOC103763399)
102097965	LIMS2	Columba livia	LIM zinc finger domain containing 2(LIMS2)
102089010	AGO4	Columba livia	argonaute 4, RISC catalytic component(AGO4)
102085504	ASRGL1	Columba livia	asparaginase like 1(ASRGL1)
102086997	SPG20	Columba livia	spastic paraplegia 20 (Troyer syndrome)(SPG20)
102097963	KMT2C	Columba livia	lysine methyltransferase 2C(KMT2C)
102091820	TAF5L	Columba livia	TATA-box binding protein associated factor 5 like(TAF5L)
102089684	VRK1	Columba livia	vaccinia related kinase 1(VRK1)
102090579	TMEM170A	Columba livia	transmembrane protein 170A(TMEM170A)
102093139	CBX1	Columba livia	chromobox 1(CBX1)
102093965	TOLLIP	Columba livia	toll interacting protein(TOLLIP)
102086939	LOC102086939	Columba livia	solute carrier family 35 member E2(LOC102086939)
102089479	SNX14	Columba livia	sorting nexin 14(SNX14)
103907767	MKL1	Aptenodytes forsteri	megakaryoblastic leukemia (translocation) 1(MKL1)
102089062	FAM162A	Columba livia	family with sequence similarity 162 member A(FAM162A)
104071349	SH3BP5	Fulmarus glacialis	SH3 domain binding protein 5(SH3BP5)
102085731	BTF3L4	Columba livia	basic transcription factor 3 like 4(BTF3L4)
102097589	MNAT1	Columba livia	MNAT1, CDK activating kinase assembly factor(MNAT1)
102098665	MBNL1	Columba livia	muscleblind like splicing regulator 1(MBNL1)
102084282	SYNRG	Columba livia	synergin gamma(SYNRG)
102084678	CALD1	Columba livia	caldesmon 1(CALD1)
102090503	CSNK2A2	Columba livia	casein kinase 2 alpha 2(CSNK2A2)
102086032	SRSF5	Columba livia	serine and arginine rich splicing factor 5(SRSF5)
102084676	UPF2	Columba livia	UPF2 regulator of nonsense transcripts homolog (yeast)(UPF2)
102097085	TRPC4AP	Columba livia	transient receptor potential cation channel subfamily C member 4 associated protein(TRPC4AP)
102088945	ACSL4	Columba livia	acyl-CoA synthetase long-chain family member 4(ACSL4)
102097991	LOC102097991	Columba livia	chromosome unknown open reading frame, human C17orf62(LOC102097991)
102089674	COQ5	Columba livia	coenzyme Q5, methyltransferase(COQ5)
102090124	NID1	Columba livia	nidogen 1(NID1)
102098465	TMED10	Columba livia	transmembrane p24 trafficking protein 10(TMED10)
102083814	HIGD1A	Columba livia	HIG1 hypoxia inducible domain family member 1A(HIGD1A)
102086036	CRLS1	Columba livia	cardiolipin synthase 1(CRLS1)
102090508	DPM2	Columba livia	dolichyl-phosphate mannosyltransferase subunit 2, regulatory(DPM2)
102090108	MOB1B	Columba livia	MOB kinase activator 1B(MOB1B)
102090107	IGLL1	Columba livia	immunoglobulin lambda like polypeptide 1(IGLL1)
102098650	LRRC58	Columba livia	leucine rich repeat containing 58(LRRC58)
102097590	CHD7	Columba livia	chromodomain helicase DNA binding protein 7(CHD7)
102089072	ERGIC1	Columba livia	endoplasmic reticulum-golgi intermediate compartment 1(ERGIC1)
102085517	APLP2	Columba livia	amyloid beta precursor like protein 2(APLP2)
102090953	GMNN	Columba livia	geminin, DNA replication inhibitor(GMNN)
103903283	FLNB	Aptenodytes forsteri	filamin B(FLNB)
102093120	EAPP	Columba livia	E2F associated phosphoprotein(EAPP)
102093015	FOXJ1	Columba livia	forkhead box J1(FOXJ1)
103913461	FNDC3A	Pygoscelis adeliae	fibronectin type III domain containing 3A(FNDC3A)
102097598	LOC102097598	Columba livia	phospholipid-transporting ATPase ID(LOC102097598)
102089462	DIRC2	Columba livia	disrupted in renal carcinoma 2(DIRC2)
102091137	FGFR2	Columba livia	fibroblast growth factor receptor 2(FGFR2)
102097090	NAA30	Columba livia	N(alpha)-acetyltransferase 30, NatC catalytic subunit(NAA30)
102097296	LOC102097296	Columba livia	MICOS complex subunit Mic19(LOC102097296)
102093118	COG6	Columba livia	component of oligomeric golgi complex 6(COG6)
102097094	OSBPL11	Columba livia	oxysterol binding protein like 11(OSBPL11)
102089661	QSER1	Columba livia	glutamine and serine rich 1(QSER1)
102084684	LOC102084684	Columba livia	uncharacterized LOC102084684(LOC102084684)
102084879	MAPK1	Columba livia	mitogen-activated protein kinase 1(MAPK1)
102089662	ARFGAP1	Columba livia	ADP ribosylation factor GTPase activating protein 1(ARFGAP1)
102084683	HOMER2	Columba livia	homer scaffolding protein 2(HOMER2)
102088936	PPP3CC	Columba livia	protein phosphatase 3 catalytic subunit gamma(PPP3CC)
102093008	ATP2A3	Columba livia	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3(ATP2A3)
102098455	ITGA6	Columba livia	integrin subunit alpha 6(ITGA6)
102086932	BMP6	Columba livia	bone morphogenetic protein 6(BMP6)
102098454	IGFBP2	Columba livia	insulin like growth factor binding protein 2(IGFBP2)
102086934	NDEL1	Columba livia	nudE neurodevelopment protein 1 like 1(NDEL1)
102089669	EMC7	Columba livia	ER membrane protein complex subunit 7(EMC7)
102083823	TMBIM4	Columba livia	transmembrane BAX inhibitor motif containing 4(TMBIM4)
102090963	CARD19	Columba livia	caspase recruitment domain family member 19(CARD19)
102085549	RAB3B	Columba livia	RAB3B, member RAS oncogene family(RAB3B)
102092913	DUSP7	Columba livia	dual specificity phosphatase 7(DUSP7)
102097267	LAYN	Columba livia	layilin(LAYN)
102084891	CCT6A	Columba livia	chaperonin containing TCP1 subunit 6A(CCT6A)
102089242	STX18	Columba livia	syntaxin 18(STX18)
104323240	NIPAL3	Haliaeetus albicilla	NIPA like domain containing 3(NIPAL3)
102085757	SLC25A29	Columba livia	solute carrier family 25 member 29(SLC25A29)
102090966	LYSMD2	Columba livia	LysM domain containing 2(LYSMD2)
102091128	UBXN6	Columba livia	UBX domain protein 6(UBXN6)
102093114	RTCA	Columba livia	RNA 3'-terminal phosphate cyclase(RTCA)
102084892	CELF1	Columba livia	CUGBP, Elav-like family member 1(CELF1)
102091126	MAML1	Columba livia	mastermind like transcriptional coactivator 1(MAML1)
102098644	LOC102098644	Columba livia	torsin-1A-interacting protein 2(LOC102098644)
105401301	ppfia1	Aquila chrysaetos canadensis	PTPRF interacting protein alpha 1(PPFIA1)
102097262	WDR37	Columba livia	WD repeat domain 37(WDR37)
102089651	SELENOS	Columba livia	selenoprotein S(SELENOS)
102093911	RBM47	Columba livia	RNA binding motif protein 47(RBM47)
102086011	DYNC1LI2	Columba livia	dynein cytoplasmic 1 light intermediate chain 2(DYNC1LI2)
102085747	PES1	Columba livia	pescadillo ribosomal biogenesis factor 1(PES1)
102083836	APOOL	Columba livia	apolipoprotein O like(APOOL)
102085554	TSPAN18	Columba livia	tetraspanin 18(TSPAN18)
102090145	EXOSC2	Columba livia	exosome component 2(EXOSC2)
102090971	MAN2A2	Columba livia	mannosidase alpha class 2A member 2(MAN2A2)
102086018	SLC30A7	Columba livia	solute carrier family 30 member 7(SLC30A7)
102093919	GPX3	Columba livia	glutathione peroxidase 3(GPX3)
102085539	LOC102085539	Columba livia	radial spoke head protein 4 homolog A(LOC102085539)
102085538	UFD1L	Columba livia	ubiquitin fusion degradation 1 like (yeast)(UFD1L)
102092902	AFTPH	Columba livia	aftiphilin(AFTPH)
102097278	MOCS1	Columba livia	molybdenum cofactor synthesis 1(MOCS1)
102093930	SPRED2	Columba livia	sprouty related EVH1 domain containing 2(SPRED2)
102084291	RCOR1	Columba livia	REST corepressor 1(RCOR1)
102097071	LOC102097071	Columba livia	isopentenyl-diphosphate Delta-isomerase 1(LOC102097071)
102092906	DERL1	Columba livia	derlin 1(DERL1)
102088395	SON	Columba livia	SON DNA binding protein(SON)
102096401	TMEM184B	Columba livia	transmembrane protein 184B(TMEM184B)
102092909	FAM219A	Columba livia	family with sequence similarity 219 member A(FAM219A)
102097271	CHP1	Columba livia	calcineurin like EF-hand protein 1(CHP1)
102093924	MRPS11	Columba livia	mitochondrial ribosomal protein S11(MRPS11)
102097076	GPBP1	Columba livia	GC-rich promoter binding protein 1(GPBP1)
102090536	NRSN1	Columba livia	neurensin 1(NRSN1)
103899987	EIF5A2	Aptenodytes forsteri	eukaryotic translation initiation factor 5A2(EIF5A2)
102091123	MFAP3	Columba livia	microfibrillar associated protein 3(MFAP3)
102093385	GINS2	Columba livia	GINS complex subunit 2(GINS2)
102096203	GTPBP1	Columba livia	GTP binding protein 1(GTPBP1)
102085738	GPBP1L1	Columba livia	GC-rich promoter binding protein 1 like 1(GPBP1L1)
102086950	FGL2	Columba livia	fibrinogen like 2(FGL2)
105407605	SLC25A19	Aquila chrysaetos canadensis	solute carrier family 25 member 19(SLC25A19)
102086954	RCN1	Columba livia	reticulocalbin 1(RCN1)
102086956	GNS	Columba livia	glucosamine (N-acetyl)-6-sulfatase(GNS)
102084701	CNOT7	Columba livia	CCR4-NOT transcription complex subunit 7(CNOT7)
102085405	IFNGR1	Columba livia	interferon gamma receptor 1(IFNGR1)
102087787	PDHA1	Columba livia	pyruvate dehydrogenase (lipoamide) alpha 1(PDHA1)
102083440	GGCT	Columba livia	gamma-glutamylcyclotransferase(GGCT)
102089849	RBMS1	Columba livia	RNA binding motif single stranded interacting protein 1(RBMS1)
102083446	DMTF1	Columba livia	cyclin D binding myb like transcription factor 1(DMTF1)
102098471	SLU7	Columba livia	SLU7 homolog, splicing factor(SLU7)
102087780	CCNC	Columba livia	cyclin C(CCNC)
102085820	NUP50	Columba livia	nucleoporin 50(NUP50)
102092946	PTPRS	Columba livia	protein tyrosine phosphatase, receptor type S(PTPRS)
101917414	FUBP1	Falco peregrinus	far upstream element binding protein 1(FUBP1)
102085822	CR1	Columba livia	complement C3b/C4b receptor 1 (Knops blood group)(CR1)
102094234	LAMP1	Columba livia	lysosomal associated membrane protein 1(LAMP1)
105400748	MSRB3	Aquila chrysaetos canadensis	methionine sulfoxide reductase B3(MSRB3)
102094235	JADE1	Columba livia	jade family PHD finger 1(JADE1)
102085016	PIAS2	Columba livia	protein inhibitor of activated STAT 2(PIAS2)
102084984	CDCA7	Columba livia	cell division cycle associated 7(CDCA7)
102084159	KLHL36	Columba livia	kelch like family member 36(KLHL36)
101911765	CTNS	Falco peregrinus	cystinosin, lysosomal cystine transporter(CTNS)
102087986	GPSM2	Columba livia	G-protein signaling modulator 2(GPSM2)
105405497	kras	Aquila chrysaetos canadensis	KRAS proto-oncogene, GTPase(KRAS)
102091085	FBXO30	Columba livia	F-box protein 30(FBXO30)
103924064	WWP1	Pygoscelis adeliae	WW domain containing E3 ubiquitin protein ligase 1(WWP1)
104564809	CASK	Tinamus guttatus	calcium/calmodulin dependent serine protein kinase(CASK)
102091299	ARL14EP	Columba livia	ADP ribosylation factor like GTPase 14 effector protein(ARL14EP)
102098070	REPS1	Columba livia	RALBP1 associated Eps domain containing 1(REPS1)
102084966	GLYR1	Columba livia	glyoxylate reductase 1 homolog(GLYR1)
102083450	DOK4	Columba livia	docking protein 4(DOK4)
102085410	MOV10	Columba livia	Mov10 RISC complex RNA helicase(MOV10)
102038501	TBP	Geospiza fortis	TATA-box binding protein(TBP)
102089856	KCNRG	Columba livia	potassium channel regulator(KCNRG)
102098484	LOC102098484	Columba livia	uncharacterized LOC102098484(LOC102098484)
102098483	SNX9	Columba livia	sorting nexin 9(SNX9)
102085827	LOC102085827	Columba livia	zinc finger protein 777-like(LOC102085827)
102098480	sgpp1	Columba livia	sphingosine-1-phosphate phosphatase 1(SGPP1)
102083448	TMEM106B	Columba livia	transmembrane protein 106B(TMEM106B)
102094245	B3GALNT2	Columba livia	beta-1,3-N-acetylgalactosaminyltransferase 2(B3GALNT2)
102091095	OSBPL8	Columba livia	oxysterol binding protein like 8(OSBPL8)
102085007	ATXN2	Columba livia	ataxin 2(ATXN2)
102097465	SLC7A6OS	Columba livia	solute carrier family 7 member 6 opposite strand(SLC7A6OS)
102084161	ADAM22	Columba livia	ADAM metallopeptidase domain 22(ADAM22)
102091090	ZC2HC1A	Columba livia	zinc finger C2HC-type containing 1A(ZC2HC1A)
102084160	GLG1	Columba livia	golgi glycoprotein 1(GLG1)
102085001	LOC102085001	Columba livia	cytochrome P450 2U1(LOC102085001)
102095370	DAPK2	Columba livia	death associated protein kinase 2(DAPK2)
102098078	RIOK1	Columba livia	RIO kinase 1(RIOK1)
102095372	GATA6	Columba livia	GATA binding protein 6(GATA6)
102094241	AASS	Columba livia	aminoadipate-semialdehyde synthase(AASS)
