From	To	Species	Gene Name
102091950	LOC102091950	Columba livia	caltractin(LOC102091950)
102098690	RSRC2	Columba livia	arginine and serine rich coiled-coil 2(RSRC2)
102089030	RAP1A	Columba livia	RAP1A, member of RAS oncogene family(RAP1A)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102088279	ARPP19	Columba livia	cAMP regulated phosphoprotein 19(ARPP19)
102089968	DDX20	Columba livia	DEAD-box helicase 20(DDX20)
102088276	PAK3	Columba livia	p21 (RAC1) activated kinase 3(PAK3)
102084785	EEF1A1	Columba livia	eukaryotic translation elongation factor 1 alpha 1(EEF1A1)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102097150	MPRIP	Columba livia	myosin phosphatase Rho interacting protein(MPRIP)
102089137	PAXBP1	Columba livia	PAX3 and PAX7 binding protein 1(PAXBP1)
102088173	WDR47	Columba livia	WD repeat domain 47(WDR47)
102097157	GRK7	Columba livia	G protein-coupled receptor kinase 7(GRK7)
102084369	NKTR	Columba livia	natural killer cell triggering receptor(NKTR)
102096436	KIAA1033	Columba livia	KIAA1033 ortholog(KIAA1033)
102093155	sdc1	Columba livia	syndecan 1(SDC1)
102085896	MANBA	Columba livia	mannosidase beta(MANBA)
102089550	ABHD2	Columba livia	abhydrolase domain containing 2(ABHD2)
102085506	MLF1	Columba livia	myeloid leukemia factor 1(MLF1)
102090384	FBXL5	Columba livia	F-box and leucine rich repeat protein 5(FBXL5)
102084266	CLGN	Columba livia	calmegin(CLGN)
102084360	SOGA3	Columba livia	SOGA family member 3(SOGA3)
102093151	CHMP2B	Columba livia	charged multivesicular body protein 2B(CHMP2B)
102085508	DMD	Columba livia	dystrophin(DMD)
102085509	LUC7L	Columba livia	LUC7 like(LUC7L)
102086152	CLK4	Columba livia	CDC like kinase 4(CLK4)
102089552	PHKB	Columba livia	phosphorylase kinase regulatory subunit beta(PHKB)
102096534	MAP2	Columba livia	microtubule associated protein 2(MAP2)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102086868	SNX19	Columba livia	sorting nexin 19(SNX19)
102090772	ARRDC3	Columba livia	arrestin domain containing 3(ARRDC3)
102083949	NRIP3	Columba livia	nuclear receptor interacting protein 3(NRIP3)
102083755	OARD1	Columba livia	O-acyl-ADP-ribose deacylase 1(OARD1)
102084350	COTL1	Columba livia	coactosin like F-actin binding protein 1(COTL1)
102089299	GM2A	Columba livia	GM2 ganglioside activator(GM2A)
102090372	HNRNPH3	Columba livia	heterogeneous nuclear ribonucleoprotein H3(HNRNPH3)
102097959	CLK1	Columba livia	CDC like kinase 1(CLK1)
102090634	AGA	Columba livia	aspartylglucosaminidase(AGA)
102090641	FN1	Columba livia	fibronectin 1(FN1)
102088295	arvcf	Columba livia	armadillo repeat gene deleted in velocardiofacial syndrome(ARVCF)
102089010	AGO4	Columba livia	argonaute 4, RISC catalytic component(AGO4)
102084761	NELFCD	Columba livia	negative elongation factor complex member C/D(NELFCD)
102090229	SLC6A1	Columba livia	solute carrier family 6 member 1(SLC6A1)
102084662	MFN1	Columba livia	mitofusin 1(MFN1)
102083749	LOC102083749	Columba livia	little elongation complex subunit 1(LOC102083749)
102086857	IGF2R	Columba livia	insulin like growth factor 2 receptor(IGF2R)
102093482	MICU3	Columba livia	mitochondrial calcium uptake family member 3(MICU3)
105399632	FNBP1L	Aquila chrysaetos canadensis	formin binding protein 1 like(FNBP1L)
103896847	ARFGEF1	Aptenodytes forsteri	ADP ribosylation factor guanine nucleotide exchange factor 1(ARFGEF1)
102083748	SF3B6	Columba livia	splicing factor 3b subunit 6(SF3B6)
102088024	EIF3J	Columba livia	eukaryotic translation initiation factor 3 subunit J(EIF3J)
102089269	NSUN6	Columba livia	NOP2/Sun RNA methyltransferase family member 6(NSUN6)
102090410	DSTN	Columba livia	destrin, actin depolymerizing factor(DSTN)
102085731	BTF3L4	Columba livia	basic transcription factor 3 like 4(BTF3L4)
102086935	NSUN2	Columba livia	NOP2/Sun RNA methyltransferase family member 2(NSUN2)
102090017	ZCCHC10	Columba livia	zinc finger CCHC-type containing 10(ZCCHC10)
102092401	SORBS2	Columba livia	sorbin and SH3 domain containing 2(SORBS2)
102097589	MNAT1	Columba livia	MNAT1, CDK activating kinase assembly factor(MNAT1)
102097991	LOC102097991	Columba livia	chromosome unknown open reading frame, human C17orf62(LOC102097991)
102098465	TMED10	Columba livia	transmembrane p24 trafficking protein 10(TMED10)
102096505	EPAS1	Columba livia	endothelial PAS domain protein 1(EPAS1)
102091254	HEG1	Columba livia	heart development protein with EGF like domains 1(HEG1)
102084078	ELMOD2	Columba livia	ELMO domain containing 2(ELMOD2)
102091237	SERBP1	Columba livia	SERPINE1 mRNA binding protein 1(SERBP1)
102093226	TNPO1	Columba livia	transportin 1(TNPO1)
102097393	LOC102097393	Columba livia	chromosome unknown open reading frame, human C12orf49(LOC102097393)
102086186	HNRNPA2B1	Columba livia	heterogeneous nuclear ribonucleoprotein A2/B1(HNRNPA2B1)
102085517	APLP2	Columba livia	amyloid beta precursor like protein 2(APLP2)
102089461	CCPG1	Columba livia	cell cycle progression 1(CCPG1)
103913461	FNDC3A	Pygoscelis adeliae	fibronectin type III domain containing 3A(FNDC3A)
102086829	ARHGEF6	Columba livia	Rac/Cdc42 guanine nucleotide exchange factor 6(ARHGEF6)
102089375	LOC102089375	Columba livia	chromosome unknown open reading frame, human C20orf194(LOC102089375)
104031604	LOC104031604	Pelecanus crispus	calmodulin-A-like(LOC104031604)
102098455	ITGA6	Columba livia	integrin subunit alpha 6(ITGA6)
102086041	LOC102086041	Columba livia	cytochrome b5 type B(LOC102086041)
102099014	CA4	Columba livia	carbonic anhydrase 4(CA4)
102091900	RIMBP2	Columba livia	RIMS binding protein 2(RIMBP2)
102083823	TMBIM4	Columba livia	transmembrane BAX inhibitor motif containing 4(TMBIM4)
102085714	CHD5	Columba livia	chromodomain helicase DNA binding protein 5(CHD5)
105407253	DNAJC3	Aquila chrysaetos canadensis	DnaJ heat shock protein family (Hsp40) member C3(DNAJC3)
102085549	RAB3B	Columba livia	RAB3B, member RAS oncogene family(RAB3B)
102089949	IL17RD	Columba livia	interleukin 17 receptor D(IL17RD)
102090667	LOC102090667	Columba livia	ovocalyxin-32(LOC102090667)
102085754	MRPS22	Columba livia	mitochondrial ribosomal protein S22(MRPS22)
102089242	STX18	Columba livia	syntaxin 18(STX18)
102085757	SLC25A29	Columba livia	solute carrier family 25 member 29(SLC25A29)
102091126	MAML1	Columba livia	mastermind like transcriptional coactivator 1(MAML1)
102097266	GAB2	Columba livia	GRB2 associated binding protein 2(GAB2)
102090282	UBE2D2	Columba livia	ubiquitin conjugating enzyme E2 D2(UBE2D2)
102098583	ASAH1	Columba livia	N-acylsphingosine amidohydrolase 1(ASAH1)
102089651	SELENOS	Columba livia	selenoprotein S(SELENOS)
102090001	HIF1A	Columba livia	hypoxia inducible factor 1 alpha subunit(HIF1A)
102086011	DYNC1LI2	Columba livia	dynein cytoplasmic 1 light intermediate chain 2(DYNC1LI2)
102088821	NIPBL	Columba livia	NIPBL, cohesin loading factor(NIPBL)
102089958	GOLIM4	Columba livia	golgi integral membrane protein 4(GOLIM4)
102091259	ABCC5	Columba livia	ATP binding cassette subfamily C member 5(ABCC5)
102089585	POU1F1	Columba livia	POU class 1 homeobox 1(POU1F1)
102098772	TAF1D	Columba livia	TATA-box binding protein associated factor, RNA polymerase I subunit D(TAF1D)
102086804	ATP7A	Columba livia	ATPase copper transporting alpha(ATP7A)
101871695	LOC101871695	Melopsittacus undulatus	lysine demethylase 6A(LOC101871695)
102088395	SON	Columba livia	SON DNA binding protein(SON)
102096401	TMEM184B	Columba livia	transmembrane protein 184B(TMEM184B)
102097271	CHP1	Columba livia	calcineurin like EF-hand protein 1(CHP1)
102086811	eml6	Columba livia	echinoderm microtubule associated protein like 6(EML6)
102092123	LOC102092123	Columba livia	cytochrome c oxidase protein 20 homolog(LOC102092123)
103903891	TPM2	Aptenodytes forsteri	tropomyosin 2 (beta)(TPM2)
102090130	THRAP3	Columba livia	thyroid hormone receptor associated protein 3(THRAP3)
102086956	GNS	Columba livia	glucosamine (N-acetyl)-6-sulfatase(GNS)
