From	To	Species	Gene Name
102097734	CELSR1	Columba livia	cadherin EGF LAG seven-pass G-type receptor 1(CELSR1)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
102096284	AGRN	Columba livia	agrin(AGRN)
102085283	PDZD8	Columba livia	PDZ domain containing 8(PDZD8)
102096283	ENO1	Columba livia	enolase 1(ENO1)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
102084214	RUFY1	Columba livia	RUN and FYVE domain containing 1(RUFY1)
102093076	AP1G1	Columba livia	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
102093077	GOT2	Columba livia	glutamic-oxaloacetic transaminase 2(GOT2)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102096670	PCDH17	Columba livia	protocadherin 17(PCDH17)
102093187	UBL3	Columba livia	ubiquitin like 3(UBL3)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102093178	PTPRD	Columba livia	protein tyrosine phosphatase, receptor type D(PTPRD)
102090551	FAM214A	Columba livia	family with sequence similarity 214 member A(FAM214A)
102093046	GDPD1	Columba livia	glycerophosphodiester phosphodiesterase domain containing 1(GDPD1)
106885403	EPB41L1	Calidris pugnax	erythrocyte membrane protein band 4.1 like 1(EPB41L1)
102089437	CIPC	Columba livia	CLOCK interacting pacemaker(CIPC)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102084248	CACNG4	Columba livia	calcium voltage-gated channel auxiliary subunit gamma 4(CACNG4)
102089022	LOC102089022	Columba livia	torsin-1A(LOC102089022)
105402274	TMEM254	Aquila chrysaetos canadensis	transmembrane protein 254(TMEM254)
102083504	LOC102083504	Columba livia	uncharacterized LOC102083504(LOC102083504)
102098420	STK17A	Columba livia	serine/threonine kinase 17a(STK17A)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
102098423	SEPT7	Columba livia	septin 7(SEPT7)
102084631	MTMR8	Columba livia	myotubularin related protein 8(MTMR8)
102088903	KMT2E	Columba livia	lysine methyltransferase 2E(KMT2E)
102090543	CAPZB	Columba livia	capping actin protein of muscle Z-line beta subunit(CAPZB)
102090561	CCDC117	Columba livia	coiled-coil domain containing 117(CCDC117)
102085760	HINT3	Columba livia	histidine triad nucleotide binding protein 3(HINT3)
102096690	MAP7	Columba livia	microtubule associated protein 7(MAP7)
106893464	CAMK4	Calidris pugnax	calcium/calmodulin dependent protein kinase IV(CAMK4)
102096691	AK9	Columba livia	adenylate kinase 9(AK9)
102093056	SCN1A	Columba livia	sodium voltage-gated channel alpha subunit 1(SCN1A)
102093169	ETNPPL	Columba livia	ethanolamine-phosphate phospho-lyase(ETNPPL)
102093950	SLC31A1	Columba livia	solute carrier family 31 member 1(SLC31A1)
102098409	TNRC18	Columba livia	trinucleotide repeat containing 18(TNRC18)
105401960	KIAA1147	Aquila chrysaetos canadensis	KIAA1147 ortholog(KIAA1147)
102084239	CFLAR	Columba livia	CASP8 and FADD like apoptosis regulator(CFLAR)
102096698	NAV2	Columba livia	neuron navigator 2(NAV2)
102093050	RAPGEF1	Columba livia	Rap guanine nucleotide exchange factor 1(RAPGEF1)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102089030	RAP1A	Columba livia	RAP1A, member of RAS oncogene family(RAP1A)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102090154	SNRNP35	Columba livia	small nuclear ribonucleoprotein U11/U12 subunit 35(SNRNP35)
102090156	SGIP1	Columba livia	SH3 domain GRB2 like endophilin interacting protein 1(SGIP1)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102083869	KIAA1324L	Columba livia	KIAA1324 like(KIAA1324L)
102098415	BCCIP	Columba livia	BRCA2 and CDKN1A interacting protein(BCCIP)
102093948	LOC102093948	Columba livia	beta-1,4-galactosyltransferase 3-like(LOC102093948)
102090557	THAP1	Columba livia	THAP domain containing 1(THAP1)
102093947	PECR	Columba livia	peroxisomal trans-2-enoyl-CoA reductase(PECR)
102093022	LYSMD3	Columba livia	LysM domain containing 3(LYSMD3)
102093154	SNAP47	Columba livia	synaptosome associated protein 47(SNAP47)
102084264	CPNE3	Columba livia	copine 3(CPNE3)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102093027	LOC102093027	Columba livia	tubulin beta-1 chain(LOC102093027)
102084261	LOC102084261	Columba livia	probable hydrolase PNKD(LOC102084261)
103916520	KLF12	Pygoscelis adeliae	Kruppel like factor 12(KLF12)
105407653	JMJD6	Aquila chrysaetos canadensis	arginine demethylase and lysine hydroxylase(JMJD6)
102089419	DGCR8	Columba livia	DGCR8, microprocessor complex subunit(DGCR8)
102086259	NDRG3	Columba livia	NDRG family member 3(NDRG3)
102084266	CLGN	Columba livia	calmegin(CLGN)
102083530	OSGIN2	Columba livia	oxidative stress induced growth inhibitor family member 2(OSGIN2)
102083886	EGF	Columba livia	epidermal growth factor(EGF)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
102083879	MIGA2	Columba livia	mitoguardin 2(MIGA2)
102089000	LOC102089000	Columba livia	netrin-4(LOC102089000)
102073274	MEIS2	Zonotrichia albicollis	Meis homeobox 2(MEIS2)
102083525	ISCU	Columba livia	iron-sulfur cluster assembly enzyme(ISCU)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102093957	GRK5	Columba livia	G protein-coupled receptor kinase 5(GRK5)
102090568	SPTLC2	Columba livia	serine palmitoyltransferase long chain base subunit 2(SPTLC2)
102098403	LOC102098403	Columba livia	neuron-specific protein family member 2(LOC102098403)
102091813	PHF24	Columba livia	PHD finger protein 24(PHF24)
102093972	NPL	Columba livia	N-acetylneuraminate pyruvate lyase(NPL)
102093146	FSTL5	Columba livia	follistatin like 5(FSTL5)
102093036	KDSR	Columba livia	3-ketodihydrosphingosine reductase(KDSR)
102090586	AP2M1	Columba livia	adaptor related protein complex 2 mu 1 subunit(AP2M1)
102083892	RPH3A	Columba livia	rabphilin 3A(RPH3A)
102089409	GPR107	Columba livia	G protein-coupled receptor 107(GPR107)
104325103	MYH10	Haliaeetus albicilla	myosin heavy chain 10(MYH10)
102085789	PKNOX1	Columba livia	PBX/knotted 1 homeobox 1(PKNOX1)
102084259	TRAFD1	Columba livia	TRAF-type zinc finger domain containing 1(TRAFD1)
102085788	KIAA1211	Columba livia	KIAA1211 ortholog(KIAA1211)
102083888	HERC1	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)
102089010	AGO4	Columba livia	argonaute 4, RISC catalytic component(AGO4)
102090177	TBC1D23	Columba livia	TBC1 domain family member 23(TBC1D23)
103896034	OGFRL1	Aptenodytes forsteri	opioid growth factor receptor like 1(OGFRL1)
104034471	PELI1	Pelecanus crispus	pellino E3 ubiquitin protein ligase 1(PELI1)
102084662	MFN1	Columba livia	mitofusin 1(MFN1)
102090579	TMEM170A	Columba livia	transmembrane protein 170A(TMEM170A)
102093966	LOC102093966	Columba livia	cytochrome b-c1 complex subunit 7(LOC102093966)
103908593	LOC103908593	Aptenodytes forsteri	glycerol-3-phosphate dehydrogenase 1-like protein(LOC103908593)
102093139	CBX1	Columba livia	chromobox 1(CBX1)
102093965	TOLLIP	Columba livia	toll interacting protein(TOLLIP)
102085735	TP53I11	Columba livia	tumor protein p53 inducible protein 11(TP53I11)
102089479	SNX14	Columba livia	sorting nexin 14(SNX14)
102089062	FAM162A	Columba livia	family with sequence similarity 162 member A(FAM162A)
102085731	BTF3L4	Columba livia	basic transcription factor 3 like 4(BTF3L4)
102085730	EXTL2	Columba livia	exostosin like glycosyltransferase 2(EXTL2)
102089060	PIGG	Columba livia	phosphatidylinositol glycan anchor biosynthesis class G(PIGG)
102092401	SORBS2	Columba livia	sorbin and SH3 domain containing 2(SORBS2)
102093006	MLPH	Columba livia	melanophilin(MLPH)
102097286	SLC35D2	Columba livia	solute carrier family 35 member D2(SLC35D2)
102084282	SYNRG	Columba livia	synergin gamma(SYNRG)
102089476	TCP11L1	Columba livia	t-complex 11 like 1(TCP11L1)
102093002	NCAM1	Columba livia	neural cell adhesion molecule 1(NCAM1)
102084678	CALD1	Columba livia	caldesmon 1(CALD1)
102090503	CSNK2A2	Columba livia	casein kinase 2 alpha 2(CSNK2A2)
102084676	UPF2	Columba livia	UPF2 regulator of nonsense transcripts homolog (yeast)(UPF2)
102098466	TMEM131	Columba livia	transmembrane protein 131(TMEM131)
102088945	ACSL4	Columba livia	acyl-CoA synthetase long-chain family member 4(ACSL4)
102084674	RIMS3	Columba livia	regulating synaptic membrane exocytosis 3(RIMS3)
102098469	FOXK2	Columba livia	forkhead box K2(FOXK2)
102084672	TMCC1	Columba livia	transmembrane and coiled-coil domain family 1(TMCC1)
102090123	FOXN2	Columba livia	forkhead box N2(FOXN2)
102098463	ATP8A1	Columba livia	ATPase phospholipid transporting 8A1(ATP8A1)
102098465	TMED10	Columba livia	transmembrane p24 trafficking protein 10(TMED10)
102097781	CLSTN2	Columba livia	calsyntenin 2(CLSTN2)
102083814	HIGD1A	Columba livia	HIG1 hypoxia inducible domain family member 1A(HIGD1A)
102098461	NAV3	Columba livia	neuron navigator 3(NAV3)
102090508	DPM2	Columba livia	dolichyl-phosphate mannosyltransferase subunit 2, regulatory(DPM2)
102090108	MOB1B	Columba livia	MOB kinase activator 1B(MOB1B)
102089072	ERGIC1	Columba livia	endoplasmic reticulum-golgi intermediate compartment 1(ERGIC1)
102084277	SPATA22	Columba livia	spermatogenesis associated 22(SPATA22)
102084278	SIPA1L1	Columba livia	signal induced proliferation associated 1 like 1(SIPA1L1)
102089461	CCPG1	Columba livia	cell cycle progression 1(CCPG1)
102088929	RPP25L	Columba livia	ribonuclease P/MRP subunit p25 like(RPP25L)
102084272	PIK3R3	Columba livia	phosphoinositide-3-kinase regulatory subunit 3(PIK3R3)
103903283	FLNB	Aptenodytes forsteri	filamin B(FLNB)
102093120	EAPP	Columba livia	E2F associated phosphoprotein(EAPP)
102090520	VSTM2L	Columba livia	V-set and transmembrane domain containing 2 like(VSTM2L)
103916949	RUFY3	Pygoscelis adeliae	RUN and FYVE domain containing 3(RUFY3)
102089462	DIRC2	Columba livia	disrupted in renal carcinoma 2(DIRC2)
102090959	GOLM1	Columba livia	golgi membrane protein 1(GOLM1)
102097296	LOC102097296	Columba livia	MICOS complex subunit Mic19(LOC102097296)
102093010	STON2	Columba livia	stonin 2(STON2)
102093125	DDX46	Columba livia	DEAD-box helicase 46(DDX46)
102093118	COG6	Columba livia	component of oligomeric golgi complex 6(COG6)
102098457	LOC102098457	Columba livia	protein Hook homolog 3(LOC102098457)
102088936	PPP3CC	Columba livia	protein phosphatase 3 catalytic subunit gamma(PPP3CC)
102084683	HOMER2	Columba livia	homer scaffolding protein 2(HOMER2)
102093008	ATP2A3	Columba livia	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3(ATP2A3)
102093903	BMP2K	Columba livia	BMP2 inducible kinase(BMP2K)
102098454	IGFBP2	Columba livia	insulin like growth factor binding protein 2(IGFBP2)
102083827	PAIP1	Columba livia	poly(A) binding protein interacting protein 1(PAIP1)
102085718	WBP2NL	Columba livia	WBP2 N-terminal like(WBP2NL)
102089077	DLG2	Columba livia	discs large MAGUK scaffold protein 2(DLG2)
105399101	MAT2B	Aquila chrysaetos canadensis	methionine adenosyltransferase 2B(MAT2B)
102083828	TEF	Columba livia	TEF, PAR bZIP transcription factor(TEF)
102083823	TMBIM4	Columba livia	transmembrane BAX inhibitor motif containing 4(TMBIM4)
102085714	CHD5	Columba livia	chromodomain helicase DNA binding protein 5(CHD5)
102089040	FAM168A	Columba livia	family with sequence similarity 168 member A(FAM168A)
102085753	ANKRD28	Columba livia	ankyrin repeat domain 28(ANKRD28)
102092913	DUSP7	Columba livia	dual specificity phosphatase 7(DUSP7)
102085754	MRPS22	Columba livia	mitochondrial ribosomal protein S22(MRPS22)
104323240	NIPAL3	Haliaeetus albicilla	NIPA like domain containing 3(NIPAL3)
102085757	SLC25A29	Columba livia	solute carrier family 25 member 29(SLC25A29)
102090966	LYSMD2	Columba livia	LysM domain containing 2(LYSMD2)
102097264	PDP1	Columba livia	pyruvate dehyrogenase phosphatase catalytic subunit 1(PDP1)
102097266	GAB2	Columba livia	GRB2 associated binding protein 2(GAB2)
102089451	NPTX1	Columba livia	neuronal pentraxin 1(NPTX1)
102088915	STRN	Columba livia	striatin(STRN)
102097262	WDR37	Columba livia	WD repeat domain 37(WDR37)
108496649	TTYH3	Lepidothrix coronata	tweety family member 3(TTYH3)
102090523	ACER3	Columba livia	alkaline ceramidase 3(ACER3)
102088924	LOC102088924	Columba livia	chromosome unknown open reading frame, human C2orf49(LOC102088924)
102084695	NRXN1	Columba livia	neurexin 1(NRXN1)
102089049	LOC102089049	Columba livia	serine/arginine-rich splicing factor 5(LOC102089049)
102085749	GABRP	Columba livia	gamma-aminobutyric acid type A receptor pi subunit(GABRP)
102093919	GPX3	Columba livia	glutathione peroxidase 3(GPX3)
102083854	RPTOR	Columba livia	regulatory associated protein of MTOR complex 1(RPTOR)
102092902	AFTPH	Columba livia	aftiphilin(AFTPH)
102090979	RBM26	Columba livia	RNA binding motif protein 26(RBM26)
102093930	SPRED2	Columba livia	sprouty related EVH1 domain containing 2(SPRED2)
102088907	CELF2	Columba livia	CUGBP, Elav-like family member 2(CELF2)
102088395	SON	Columba livia	SON DNA binding protein(SON)
102084295	PDHB	Columba livia	pyruvate dehydrogenase (lipoamide) beta(PDHB)
102088396	ELAVL4	Columba livia	ELAV like RNA binding protein 4(ELAVL4)
102089441	PURA	Columba livia	purine rich element binding protein A(PURA)
102097271	CHP1	Columba livia	calcineurin like EF-hand protein 1(CHP1)
102092909	FAM219A	Columba livia	family with sequence similarity 219 member A(FAM219A)
103899987	EIF5A2	Aptenodytes forsteri	eukaryotic translation initiation factor 5A2(EIF5A2)
102090536	NRSN1	Columba livia	neurensin 1(NRSN1)
102093921	ZFX	Columba livia	zinc finger protein, X-linked(ZFX)
102096203	GTPBP1	Columba livia	GTP binding protein 1(GTPBP1)
105399676	LOC105399676	Aquila chrysaetos canadensis	protein zyg-11 homolog B(LOC105399676)
102090539	LOC102090539	Columba livia	S1 RNA-binding domain-containing protein 1(LOC102090539)
102085738	GPBP1L1	Columba livia	GC-rich promoter binding protein 1 like 1(GPBP1L1)
102089059	CUL4B	Columba livia	cullin 4B(CUL4B)
102090130	THRAP3	Columba livia	thyroid hormone receptor associated protein 3(THRAP3)
105407605	SLC25A19	Aquila chrysaetos canadensis	solute carrier family 25 member 19(SLC25A19)
102090132	DNAH12	Columba livia	dynein axonemal heavy chain 12(DNAH12)
102083849	CLCN4	Columba livia	chloride voltage-gated channel 4(CLCN4)
102087789	RCOR3	Columba livia	REST corepressor 3(RCOR3)
102084701	CNOT7	Columba livia	CCR4-NOT transcription complex subunit 7(CNOT7)
102085405	IFNGR1	Columba livia	interferon gamma receptor 1(IFNGR1)
102087787	PDHA1	Columba livia	pyruvate dehydrogenase (lipoamide) alpha 1(PDHA1)
102085400	SLC1A3	Columba livia	solute carrier family 1 member 3(SLC1A3)
102087782	FBXO8	Columba livia	F-box protein 8(FBXO8)
104319424	LOC104319424	Haliaeetus albicilla	kelch-like protein 13(LOC104319424)
102087780	CCNC	Columba livia	cyclin C(CCNC)
102098471	SLU7	Columba livia	SLU7 homolog, splicing factor(SLU7)
102085820	NUP50	Columba livia	nucleoporin 50(NUP50)
102091084	SYBU	Columba livia	syntabulin(SYBU)
102092946	PTPRS	Columba livia	protein tyrosine phosphatase, receptor type S(PTPRS)
102085822	CR1	Columba livia	complement C3b/C4b receptor 1 (Knops blood group)(CR1)
102085019	RGS8	Columba livia	regulator of G-protein signaling 8(RGS8)
105405497	kras	Aquila chrysaetos canadensis	KRAS proto-oncogene, GTPase(KRAS)
102098087	SEPT3	Columba livia	septin 3(SEPT3)
104564809	CASK	Tinamus guttatus	calcium/calmodulin dependent serine protein kinase(CASK)
102098070	REPS1	Columba livia	RALBP1 associated Eps domain containing 1(REPS1)
102085410	MOV10	Columba livia	Mov10 RISC complex RNA helicase(MOV10)
102098489	LOC102098489	Columba livia	synaptotagmin-like protein 2(LOC102098489)
102092137	MFSD14B	Columba livia	major facilitator superfamily domain containing 14B(MFSD14B)
102098485	LOC102098485	Columba livia	sterile alpha motif domain-containing protein 9-like(LOC102098485)
102085829	GORASP1	Columba livia	golgi reassembly stacking protein 1(GORASP1)
102092134	CCDC126	Columba livia	coiled-coil domain containing 126(CCDC126)
102087793	TMEM52	Columba livia	transmembrane protein 52(TMEM52)
102098484	LOC102098484	Columba livia	uncharacterized LOC102098484(LOC102098484)
102098483	SNX9	Columba livia	sorting nexin 9(SNX9)
102098480	sgpp1	Columba livia	sphingosine-1-phosphate phosphatase 1(SGPP1)
102085833	CCDC88A	Columba livia	coiled-coil domain containing 88A(CCDC88A)
102097468	SLC25A42	Columba livia	solute carrier family 25 member 42(SLC25A42)
102091093	SDC3	Columba livia	syndecan 3(SDC3)
102085831	CAMSAP1	Columba livia	calmodulin regulated spectrin associated protein 1(CAMSAP1)
102091095	OSBPL8	Columba livia	oxysterol binding protein like 8(OSBPL8)
102097465	SLC7A6OS	Columba livia	solute carrier family 7 member 6 opposite strand(SLC7A6OS)
102085007	ATXN2	Columba livia	ataxin 2(ATXN2)
105406549	KAZN	Aquila chrysaetos canadensis	kazrin, periplakin interacting protein(KAZN)
102091090	ZC2HC1A	Columba livia	zinc finger C2HC-type containing 1A(ZC2HC1A)
102091889	CHMP7	Columba livia	charged multivesicular body protein 7(CHMP7)
102085426	MARCH8	Columba livia	membrane associated ring-CH-type finger 8(MARCH8)
102092164	WSB1	Columba livia	WD repeat and SOCS box containing 1(WSB1)
102092166	DIP2A	Columba livia	disco interacting protein 2 homolog A(DIP2A)
105404296	TMEM169	Aquila chrysaetos canadensis	transmembrane protein 169(TMEM169)
102091487	AKAP13	Columba livia	A-kinase anchoring protein 13(AKAP13)
102092167	GDA	Columba livia	guanine deaminase(GDA)
102098495	TSPAN13	Columba livia	tetraspanin 13(TSPAN13)
102092169	GET4	Columba livia	golgi to ER traffic protein 4(GET4)
102092920	RPL7L1	Columba livia	ribosomal protein L7 like 1(RPL7L1)
102093605	HEBP2	Columba livia	heme binding protein 2(HEBP2)
102085038	MRPL15	Columba livia	mitochondrial ribosomal protein L15(MRPL15)
102091478	ZNF518B	Columba livia	zinc finger protein 518B(ZNF518B)
102090998	TMEM132B	Columba livia	transmembrane protein 132B(TMEM132B)
102092927	KAT7	Columba livia	lysine acetyltransferase 7(KAT7)
102086200	USP47	Columba livia	ubiquitin specific peptidase 47(USP47)
102098992	AP1AR	Columba livia	adaptor related protein complex 1 associated regulatory protein(AP1AR)
102091892	RAC1	Columba livia	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)(RAC1)
102095111	GLCCI1	Columba livia	glucocorticoid induced 1(GLCCI1)
102085432	STK25	Columba livia	serine/threonine kinase 25(STK25)
102091878	CASC4	Columba livia	cancer susceptibility candidate 4(CASC4)
102093207	APC	Columba livia	APC, WNT signaling pathway regulator(APC)
102086602	PTPRA	Columba livia	protein tyrosine phosphatase, receptor type A(PTPRA)
102091491	LOC102091491	Columba livia	hypothetical protein(LOC102091491)
102085805	PSAT1	Columba livia	phosphoserine aminotransferase 1(PSAT1)
102085804	INSR	Columba livia	insulin receptor(INSR)
102092153	RIDA	Columba livia	reactive intermediate imine deaminase A homolog(RIDA)
102091494	SLIT1	Columba livia	slit guidance ligand 1(SLIT1)
102092152	SRSF11	Columba livia	serine and arginine rich splicing factor 11(SRSF11)
102092940	TAOK1	Columba livia	TAO kinase 1(TAOK1)
102091499	ZDHHC17	Columba livia	zinc finger DHHC-type containing 17(ZDHHC17)
102085811	TMEM63A	Columba livia	transmembrane protein 63A(TMEM63A)
102085428	ELAVL2	Columba livia	ELAV like RNA binding protein 2(ELAVL2)
102098095	LETM1	Columba livia	leucine zipper and EF-hand containing transmembrane protein 1(LETM1)
102095107	LDLRAP1	Columba livia	low density lipoprotein receptor adaptor protein 1(LDLRAP1)
102095101	map2k5	Columba livia	mitogen-activated protein kinase kinase 5(MAP2K5)
102095100	GLRA2	Columba livia	glycine receptor alpha 2(GLRA2)
102089881	ATP2B2	Columba livia	ATPase plasma membrane Ca2+ transporting 2(ATP2B2)
102058103	NUCB2	Falco cherrug	nucleobindin 2(NUCB2)
102089880	ATL2	Columba livia	atlastin GTPase 2(ATL2)
102092993	LRRC8D	Columba livia	leucine rich repeat containing 8 family member D(LRRC8D)
102092995	OSBPL2	Columba livia	oxysterol binding protein like 2(OSBPL2)
102092186	EGLN1	Columba livia	egl-9 family hypoxia inducible factor 1(EGLN1)
102092187	GNL3	Columba livia	G protein nucleolar 3(GNL3)
102089883	SLC24A5	Columba livia	solute carrier family 24 member 5(SLC24A5)
102090095	BIRC7	Columba livia	baculoviral IAP repeat containing 7(BIRC7)
102089889	BROX	Columba livia	BRO1 domain and CAAX motif containing(BROX)
102084745	NDRG4	Columba livia	NDRG family member 4(NDRG4)
102092182	NTRK2	Columba livia	neurotrophic receptor tyrosine kinase 2(NTRK2)
102087745	CPEB2	Columba livia	cytoplasmic polyadenylation element binding protein 2(CPEB2)
102089887	TUBGCP4	Columba livia	tubulin gamma complex associated protein 4(TUBGCP4)
102092184	USP36	Columba livia	ubiquitin specific peptidase 36(USP36)
102089886	LOC102089886	Columba livia	zona pellucida sperm-binding protein 3(LOC102089886)
102086611	DARS	Columba livia	aspartyl-tRNA synthetase(DARS)
102091873	GUCY1B3	Columba livia	guanylate cyclase 1 soluble subunit beta(GUCY1B3)
102086220	GAK	Columba livia	cyclin G associated kinase(GAK)
102086609	RNASET2	Columba livia	ribonuclease T2(RNASET2)
102091042	celsr3	Columba livia	cadherin EGF LAG seven-pass G-type receptor 3(CELSR3)
102089603	RANBP1	Columba livia	RAN binding protein 1(RANBP1)
102097432	CPNE2	Columba livia	copine 2(CPNE2)
102097434	SPPL2A	Columba livia	signal peptide peptidase like 2A(SPPL2A)
102089606	KIAA0232	Columba livia	KIAA0232 ortholog(KIAA0232)
102091459	CLDN11	Columba livia	claudin 11(CLDN11)
102083688	NCBP1	Columba livia	nuclear cap binding protein subunit 1(NCBP1)
102097438	TIA1	Columba livia	TIA1 cytotoxic granule associated RNA binding protein(TIA1)
102092178	SASH1	Columba livia	SAM and SH3 domain containing 1(SASH1)
102091477	GABRA2	Columba livia	gamma-aminobutyric acid type A receptor alpha2 subunit(GABRA2)
103901309	RHPN1	Aptenodytes forsteri	rhophilin Rho GTPase binding protein 1(RHPN1)
102086209	SUCLA2	Columba livia	succinate-CoA ligase ADP-forming beta subunit(SUCLA2)
102094007	ITGB8	Columba livia	integrin subunit beta 8(ITGB8)
102091856	STXBP5L	Columba livia	syntaxin binding protein 5 like(STXBP5L)
102089897	PPP4R3B	Columba livia	protein phosphatase 4 regulatory subunit 3B(PPP4R3B)
102087756	ARNT2	Columba livia	aryl hydrocarbon receptor nuclear translocator 2(ARNT2)
102086211	CRCP	Columba livia	CGRP receptor component(CRCP)
102086210	NEK5	Columba livia	NIMA related kinase 5(NEK5)
102087749	LRP4	Columba livia	LDL receptor related protein 4(LRP4)
102086619	ILDR2	Columba livia	immunoglobulin like domain containing receptor 2(ILDR2)
102086618	DHCR7	Columba livia	7-dehydrocholesterol reductase(DHCR7)
102086217	DYTN	Columba livia	dystrotelin(DYTN)
102097424	BTBD3	Columba livia	BTB domain containing 3(BTBD3)
104828561	SNU13	Haliaeetus leucocephalus	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)(SNU13)
102086219	DPH3	Columba livia	diphthamide biosynthesis 3(DPH3)
102091050	ZNF704	Columba livia	zinc finger protein 704(ZNF704)
102083695	RET	Columba livia	ret proto-oncogene(RET)
102092999	PARG	Columba livia	poly(ADP-ribose) glycohydrolase(PARG)
102091467	DYNC1LI1	Columba livia	dynein cytoplasmic 1 light intermediate chain 1(DYNC1LI1)
103903211	FOXP1	Aptenodytes forsteri	forkhead box P1(FOXP1)
102097426	RAPGEF5	Columba livia	Rap guanine nucleotide exchange factor 5(RAPGEF5)
102086214	SLC9A3R1	Columba livia	SLC9A3 regulator 1(SLC9A3R1)
102083699	TANC2	Columba livia	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2(TANC2)
102091440	TMEM181	Columba livia	transmembrane protein 181(TMEM181)
102090076	LOC102090076	Columba livia	wiskott-Aldrich syndrome protein family member 3-like(LOC102090076)
102090074	rab9b	Columba livia	RAB9B, member RAS oncogene family(RAB9B)
102092970	MYH9	Columba livia	myosin heavy chain 9(MYH9)
102092972	PPP1R2	Columba livia	protein phosphatase 1 regulatory inhibitor subunit 2(PPP1R2)
105415938	SLC24A3	Aquila chrysaetos canadensis	solute carrier family 24 member 3(SLC24A3)
102087769	ACTR1A	Columba livia	ARP1 actin-related protein 1 homolog A, centractin alpha(ACTR1A)
102083795	AP3D1	Columba livia	adaptor related protein complex 3 delta 1 subunit(AP3D1)
102086248	NXT2	Columba livia	nuclear transport factor 2 like export factor 2(NXT2)
102086245	CCND1	Columba livia	cyclin D1(CCND1)
102083664	KIF1A	Columba livia	kinesin family member 1A(KIF1A)
102091435	INO80C	Columba livia	INO80 complex subunit C(INO80C)
102097454	ALG9	Columba livia	ALG9, alpha-1,2-mannosyltransferase(ALG9)
102092968	BIN1	Columba livia	bridging integrator 1(BIN1)
102083663	MTUS1	Columba livia	microtubule associated tumor suppressor 1(MTUS1)
102083662	ZNF648	Columba livia	zinc finger protein 648(ZNF648)
102097457	RASL10B	Columba livia	RAS like family 10 member B(RASL10B)
102083660	SLC39A6	Columba livia	solute carrier family 39 member 6(SLC39A6)
102091439	GRM1	Columba livia	glutamate metabotropic receptor 1(GRM1)
106034960	VAPA	Anser cygnoides domesticus	VAMP associated protein A(VAPA)
102087773	FGD5	Columba livia	FYVE, RhoGEF and PH domain containing 5(FGD5)
106885989	FAM206A	Calidris pugnax	family with sequence similarity 206 member A(FAM206A)
102094024	ANKLE2	Columba livia	ankyrin repeat and LEM domain containing 2(ANKLE2)
102091453	LOC102091453	Columba livia	tropomodulin-3(LOC102091453)
102083669	TXNDC9	Columba livia	thioredoxin domain containing 9(TXNDC9)
102094023	SRPK2	Columba livia	SRSF protein kinase 2(SRPK2)
102091830	PIGB	Columba livia	phosphatidylinositol glycan anchor biosynthesis class B(PIGB)
102090082	CLCN6	Columba livia	chloride voltage-gated channel 6(CLCN6)
102091076	CYLD	Columba livia	CYLD lysine 63 deubiquitinase(CYLD)
102092976	STOM	Columba livia	stomatin(STOM)
102083783	LOC102083783	Columba livia	fructosamine-3-kinase(LOC102083783)
102086239	PTP4A2	Columba livia	protein tyrosine phosphatase type IVA, member 2(PTP4A2)
102097443	NDUFA6	Columba livia	NADH:ubiquinone oxidoreductase subunit A6(NDUFA6)
102091072	CLIP2	Columba livia	CAP-Gly domain containing linker protein 2(CLIP2)
102097444	AKAIN1	Columba livia	A-kinase anchor inhibitor 1(AKAIN1)
102087319	ARL6IP4	Columba livia	ADP ribosylation factor like GTPase 6 interacting protein 4(ARL6IP4)
104837163	SRSF10	Haliaeetus leucocephalus	serine and arginine rich splicing factor 10(SRSF10)
102087316	AK2	Columba livia	adenylate kinase 2(AK2)
102098933	SERPIND1	Columba livia	serpin family D member 1(SERPIND1)
102095171	LOC102095171	Columba livia	transmembrane protein 14C(LOC102095171)
