From	To	Species	Gene Name
102085271	CALB2	Columba livia	calbindin 2(CALB2)
102088500	LUC7L3	Columba livia	LUC7 like 3 pre-mRNA splicing factor(LUC7L3)
101871695	LOC101871695	Melopsittacus undulatus	lysine demethylase 6A(LOC101871695)
102087122	UBE2QL1	Columba livia	ubiquitin conjugating enzyme E2 Q family like 1(UBE2QL1)
102095356	LGI3	Columba livia	leucine rich repeat LGI family member 3(LGI3)
102084295	PDHB	Columba livia	pyruvate dehydrogenase (lipoamide) beta(PDHB)
102091650	BRWD1	Columba livia	bromodomain and WD repeat domain containing 1(BRWD1)
102097271	CHP1	Columba livia	calcineurin like EF-hand protein 1(CHP1)
102092909	FAM219A	Columba livia	family with sequence similarity 219 member A(FAM219A)
102086811	eml6	Columba livia	echinoderm microtubule associated protein like 6(EML6)
102098572	PHYHIPL	Columba livia	phytanoyl-CoA 2-hydroxylase interacting protein like(PHYHIPL)
103903891	TPM2	Aptenodytes forsteri	tropomyosin 2 (beta)(TPM2)
102088810	KPNA1	Columba livia	karyopherin subunit alpha 1(KPNA1)
102089059	CUL4B	Columba livia	cullin 4B(CUL4B)
102095449	EPN2	Columba livia	epsin 2(EPN2)
105407605	SLC25A19	Aquila chrysaetos canadensis	solute carrier family 25 member 19(SLC25A19)
102090132	DNAH12	Columba livia	dynein axonemal heavy chain 12(DNAH12)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
102086956	GNS	Columba livia	glucosamine (N-acetyl)-6-sulfatase(GNS)
